scenario,segment,model,station_id,n,mae,rmse,mean_true,mean_pred
cluster_only,weekday,BaselineMean,93,523,2.4131048478058323,3.434307061514951,0.8718929254302104,2.1164515333388145
cluster_only,weekday,BaselineMean,14,523,2.369014355514145,3.67509119978267,2.8891013384321225,2.1164515333388145
cluster_only,weekday,BaselineMean,19,523,2.3273169467191113,3.3701093135056723,2.5258126195028683,2.1164515333388145
cluster_only,weekday,BaselineMean,56,523,2.3028279509259897,3.3930291688993868,2.3938814531548758,2.1164515333388145
cluster_only,weekday,BaselineMean,32,523,2.265032354495163,3.2836652647550024,2.294455066921606,2.1164515333388145
cluster_only,weekday,BaselineMean,8,524,2.247259270230765,3.298970137830815,2.4122137404580153,2.1164515333388145
cluster_only,weekday,BaselineMean,20,524,2.221120366924341,2.9157859372536366,1.5916030534351144,2.1164515333388145
cluster_only,weekday,BaselineMean,91,523,2.1651076070123962,2.9417784784394554,2.361376673040153,2.1164515333388145
cluster_only,weekday,BaselineMean,100,523,2.1572015810102703,3.387144155731101,1.7934990439770555,2.1164515333388145
cluster_only,weekday,BaselineMean,1,523,2.1526139284910872,2.9601954921439133,2.4282982791587,2.1164515333388145
cluster_only,weekday,BaselineMean,92,523,2.1509424014057617,3.771853636269304,1.6998087954110899,2.1164515333388145
cluster_only,weekday,BaselineMean,94,523,2.145471463229941,2.4358893687922287,0.47992351816443596,2.1164515333388145
cluster_only,weekday,BaselineMean,112,523,2.128517214150869,2.852868379114166,2.2829827915869982,2.1164515333388145
cluster_only,weekday,BaselineMean,21,523,2.1174125395814563,3.038985410431554,2.1720841300191203,2.1164515333388145
cluster_only,weekday,BaselineMean,86,523,2.0756127295127103,3.4569115754621738,1.6233269598470363,2.1164515333388145
cluster_only,weekday,BaselineMean,27,523,2.0525584205240195,2.651509097590372,2.2638623326959846,2.1164515333388145
cluster_only,weekday,BaselineMean,39,523,2.0489711690267116,2.7371537034294833,2.2772466539196943,2.1164515333388145
cluster_only,weekday,BaselineMean,18,523,2.0365552110914065,3.053206752551443,2.374760994263862,2.1164515333388145
cluster_only,weekday,BaselineMean,28,523,2.0307413528380986,2.7521181528717054,2.1051625239005736,2.1164515333388145
cluster_only,weekday,BaselineMean,67,523,1.9897754670505745,2.8785505874097157,2.5047801147227533,2.1164515333388145
cluster_only,weekday,BaselineMean,43,523,1.9858773332092485,3.257897740252485,1.745697896749522,2.1164515333388145
cluster_only,weekday,BaselineMean,40,523,1.9719909722131612,2.6676802430063393,2.2065009560229445,2.1164515333388145
cluster_only,weekday,BaselineMean,11,523,1.946275770685914,2.480075937185746,1.2466539196940727,2.1164515333388145
cluster_only,weekday,BaselineMean,62,523,1.9456960103275318,2.5974896836658763,1.8393881453154877,2.1164515333388145
cluster_only,weekday,BaselineMean,35,523,1.9396699924810363,2.592936286799886,2.1625239005736137,2.1164515333388145
cluster_only,weekday,BaselineMean,55,523,1.937998465395711,2.2465371335003472,1.0439770554493308,2.1164515333388145
cluster_only,weekday,BaselineMean,26,523,1.937786305802524,2.5551563522064735,1.774378585086042,2.1164515333388145
cluster_only,weekday,BaselineMean,104,524,1.9283562399543603,1.9996108920068096,0.2786259541984733,2.1164515333388145
cluster_only,weekday,BaselineMean,98,524,1.897948728247915,2.5506236562768554,1.4274809160305344,2.1164515333388145
cluster_only,weekday,BaselineMean,25,523,1.8928692462753776,2.280740329367325,1.1261950286806883,2.1164515333388145
cluster_only,weekday,BaselineMean,113,523,1.8852741026172692,2.239683217957023,0.9789674952198852,2.1164515333388145
cluster_only,weekday,BaselineMean,36,523,1.8768907175304725,2.304990740847258,1.395793499043977,2.1164515333388145
cluster_only,weekday,BaselineMean,60,523,1.8737697895491907,2.9741347253802877,2.2619502868068833,2.1164515333388145
cluster_only,weekday,BaselineMean,41,523,1.8706845778242607,2.430557809075966,1.0592734225621414,2.1164515333388145
cluster_only,weekday,BaselineMean,47,520,1.864524756670609,2.356680493914281,1.1,2.1164515333388145
cluster_only,weekday,BaselineMean,105,523,1.858272298411837,1.943621253051626,0.3365200764818356,2.1164515333388145
cluster_only,weekday,BaselineMean,115,523,1.8534971669871751,2.513452171213308,2.1319311663479925,2.1164515333388145
cluster_only,weekday,BaselineMean,117,523,1.8529000829868474,2.4028989766935847,1.124282982791587,2.1164515333388145
cluster_only,weekday,BaselineMean,53,523,1.8499419532233372,2.1297463309813334,0.7017208413001912,2.1164515333388145
cluster_only,weekday,BaselineMean,31,523,1.8458489834307699,2.6450812743446583,2.089866156787763,2.1164515333388145
cluster_only,weekday,BaselineMean,64,524,1.8452437407153341,2.4507332639166695,1.6469465648854962,2.1164515333388145
cluster_only,weekday,BaselineMean,97,523,1.8376283965617446,2.623638472172489,1.4091778202676863,2.1164515333388145
cluster_only,weekday,BaselineMean,77,523,1.827986768007352,2.506680935053251,1.933078393881453,2.1164515333388145
cluster_only,weekday,BaselineMean,96,523,1.8244315542435143,1.9347736690848003,0.42638623326959846,2.1164515333388145
cluster_only,weekday,BaselineMean,51,523,1.8227033087370106,1.9103470208995752,0.32887189292543023,2.1164515333388145
cluster_only,weekday,BaselineMean,23,523,1.8168820934379397,2.854641304295261,1.9521988527724665,2.1164515333388145
cluster_only,weekday,BaselineMean,22,523,1.8161468919075483,2.35855636604851,2.0554493307839388,2.1164515333388145
cluster_only,weekday,BaselineMean,89,523,1.8110965943952202,2.125028925871594,1.0095602294455066,2.1164515333388145
cluster_only,weekday,BaselineMean,13,523,1.810258991591117,2.217020912447729,1.0267686424474187,2.1164515333388145
cluster_only,weekday,BaselineMean,85,523,1.8092906283027124,2.14006320744059,0.8738049713193117,2.1164515333388145
cluster_only,weekday,BaselineMean,82,523,1.799705718169498,1.9010136959165165,0.4569789674952199,2.1164515333388145
cluster_only,weekday,BaselineMean,52,524,1.7934030625981814,2.414018907038407,1.6927480916030535,2.1164515333388145
cluster_only,weekday,BaselineMean,75,524,1.7685163300285625,2.2493404181835763,1.5076335877862594,2.1164515333388145
cluster_only,weekday,BaselineMean,79,524,1.7653311287580344,1.884113988515463,0.5248091603053435,2.1164515333388145
cluster_only,weekday,BaselineMean,116,523,1.7624862035741724,1.8810127164116206,0.4780114722753346,2.1164515333388145
cluster_only,weekday,BaselineMean,38,524,1.7547094083985155,2.2506258512832025,2.236641221374046,2.1164515333388145
cluster_only,weekday,BaselineMean,103,524,1.7541417689614291,1.882197678339,0.6049618320610687,2.1164515333388145
cluster_only,weekday,BaselineMean,106,523,1.75166773066107,2.002924537051134,0.8011472275334608,2.1164515333388145
cluster_only,weekday,BaselineMean,108,523,1.7432313056759765,2.0718676721177083,1.2122370936902485,2.1164515333388145
cluster_only,weekday,BaselineMean,10,523,1.7174026673063734,2.2537840539097114,1.8891013384321225,2.1164515333388145
cluster_only,weekday,BaselineMean,70,10,1.7164515333388146,1.8401646302168637,0.4,2.1164515333388145
cluster_only,weekday,BaselineMean,16,523,1.706457112431851,2.087672563886254,1.282982791586998,2.1164515333388145
cluster_only,weekday,BaselineMean,84,523,1.7026613798642374,1.9035032296670875,0.8432122370936902,2.1164515333388145
cluster_only,weekday,BaselineMean,30,524,1.698145702804087,1.8175012469840564,0.5019083969465649,2.1164515333388145
cluster_only,weekday,BaselineMean,87,523,1.693493431871634,1.9451125210320754,0.9273422562141491,2.1164515333388145
cluster_only,weekday,BaselineMean,57,523,1.693048110520434,1.950840369792253,0.9464627151051626,2.1164515333388145
cluster_only,weekday,BaselineMean,4,523,1.689432499812537,1.9946270536159452,1.181644359464627,2.1164515333388145
cluster_only,weekday,BaselineMean,37,523,1.6810527932486217,1.8434144436346547,0.7590822179732314,2.1164515333388145
cluster_only,weekday,BaselineMean,63,523,1.6788755478680368,2.0953982998973366,1.439770554493308,2.1164515333388145
cluster_only,weekday,BaselineMean,95,523,1.6671170708771186,2.0146184673994414,1.1166347992351817,2.1164515333388145
cluster_only,weekday,BaselineMean,59,524,1.6663555094194444,1.8204605552354796,0.6851145038167938,2.1164515333388145
cluster_only,weekday,BaselineMean,99,523,1.6660956676904175,1.9558142779022258,1.0764818355640535,2.1164515333388145
cluster_only,weekday,BaselineMean,48,523,1.6570831608698229,1.9755060041018129,1.4665391969407267,2.1164515333388145
cluster_only,weekday,BaselineMean,29,524,1.6550282956758482,2.2037453927468924,2.133587786259542,2.1164515333388145
cluster_only,weekday,BaselineMean,42,523,1.6542274323800248,2.089576139521618,1.6921606118546846,2.1164515333388145
cluster_only,weekday,BaselineMean,107,523,1.6427057956700013,1.9123835840055439,1.0917782026768643,2.1164515333388145
cluster_only,weekday,BaselineMean,78,524,1.6423823534395707,1.8507374448188718,0.8797709923664122,2.1164515333388145
cluster_only,weekday,BaselineMean,50,523,1.6408431111563155,2.393579161383959,1.808795411089866,2.1164515333388145
cluster_only,weekday,BaselineMean,54,523,1.637782580119093,1.8819424365917476,0.9063097514340345,2.1164515333388145
cluster_only,weekday,BaselineMean,80,523,1.6326472049749978,1.8557603281944428,1.1376673040152965,2.1164515333388145
cluster_only,weekday,BaselineMean,88,523,1.6314950413039957,1.9262751874214494,1.191204588910134,2.1164515333388145
cluster_only,weekday,BaselineMean,109,523,1.630081356664391,2.0271134659244403,1.022944550669216,2.1164515333388145
cluster_only,weekday,BaselineMean,44,523,1.6279324704943952,1.8847638181293767,1.1644359464627152,2.1164515333388145
cluster_only,weekday,BaselineMean,102,524,1.6268787895714258,1.8717209145648972,1.0114503816793894,2.1164515333388145
cluster_only,weekday,BaselineMean,83,523,1.6256811830506872,1.9284234704775363,1.0325047801147227,2.1164515333388145
cluster_only,weekday,BaselineMean,71,523,1.6178455205888027,2.1257512633006677,1.7762906309751434,2.1164515333388145
cluster_only,weekday,BaselineMean,2,523,1.6174569176587805,1.793168795715662,0.9196940726577438,2.1164515333388145
cluster_only,weekday,BaselineMean,73,523,1.6077622492060915,2.0063419929719175,1.6864244741873804,2.1164515333388145
cluster_only,weekday,BaselineMean,76,523,1.5841922553259589,1.8830266245777854,1.0611854684512427,2.1164515333388145
cluster_only,weekday,BaselineMean,61,523,1.5747381056770455,1.7370940903379701,0.7762906309751434,2.1164515333388145
cluster_only,weekday,BaselineMean,24,523,1.563703794647875,2.010512434391938,2.107074569789675,2.1164515333388145
cluster_only,weekday,BaselineMean,45,523,1.5384869543701245,1.7736644204556615,0.988527724665392,2.1164515333388145
cluster_only,weekday,BaselineMean,110,524,1.5313037977146309,1.7182451759922768,0.8206106870229007,2.1164515333388145
cluster_only,weekday,BaselineMean,74,523,1.5197834576197222,1.727565252531503,1.2217973231357553,2.1164515333388145
cluster_only,weekday,BaselineMean,7,524,1.5115636020392218,1.8016183730660578,1.297709923664122,2.1164515333388145
cluster_only,weekday,BaselineMean,12,523,1.5111422300872046,1.6976220846880559,0.8986615678776291,2.1164515333388145
cluster_only,weekday,BaselineMean,17,523,1.5102762680725121,1.7729089630427604,1.2791586998087954,2.1164515333388145
cluster_only,weekday,BaselineMean,15,524,1.5026778435161576,1.6763198037864595,0.7843511450381679,2.1164515333388145
cluster_only,weekday,BaselineMean,3,523,1.4567636638653825,1.7432599669022426,1.4722753346080306,2.1164515333388145
cluster_only,weekday,BaselineMean,111,523,1.451893488212771,1.6700248558111317,1.1663479923518165,2.1164515333388145
cluster_only,weekday,BaselineMean,101,523,1.4460796299594625,1.656814510676512,1.0841300191204588,2.1164515333388145
cluster_only,weekday,BaselineMean,6,523,1.4123943269631483,1.7227354216055217,1.4493307839388145,2.1164515333388145
cluster_only,weekday,BaselineMean,72,523,1.3830845168928305,1.6411338542690128,1.4703632887189293,2.1164515333388145
cluster_only,weekday,RandomForest,33,523,2.383231154380261,3.8098179305133177,3.5181644359464626,3.5141476655730215
cluster_only,weekday,RandomForest,69,523,2.263644268241395,3.539593623153944,4.089866156787763,4.252268031399495
cluster_only,weekday,RandomForest,14,523,2.2389556554111887,3.2989461519737144,2.8891013384321225,3.29220199301642
cluster_only,weekday,RandomForest,9,523,2.231536749330882,3.3523196036162752,3.4493307839388145,3.528139788192705
cluster_only,weekday,RandomForest,5,523,2.1904618335477255,3.6785772369251766,3.625239005736138,4.017375183130564
cluster_only,weekday,RandomForest,58,523,2.1294041822389405,3.3550341415259717,3.1510516252390057,3.427971318180809
cluster_only,weekday,RandomForest,90,523,2.0769027289830317,3.2667221354970306,2.8336520076481837,3.2997654656190307
cluster_only,weekday,RandomForest,68,523,1.9829369655744409,3.201897848204287,2.9923518164435947,3.4081569315554527
cluster_only,weekday,RandomForest,34,523,1.978305212948966,3.0419850110425415,3.51434034416826,3.8501223664590944
cluster_only,weekday,RandomForest,49,523,1.9717131184844092,2.8708679170325118,2.797323135755258,3.321534612037981
cluster_only,weekday,RandomForest,66,523,1.9324447886717873,2.855429877305483,3.0879541108986617,3.5453176605116723
cluster_only,weekday,RandomForest,32,523,1.8515906881452289,2.8036547691449356,2.294455066921606,2.934407872054015
cluster_only,weekday,RandomForest,65,523,1.8305991734625389,2.69481504497222,2.378585086042065,3.050916700313994
cluster_only,weekday,RandomForest,8,524,1.7855708737492857,2.6869098322044516,2.4122137404580153,3.060642877589802
cluster_only,weekday,RandomForest,1,523,1.6998144239067177,2.5465800155281855,2.4282982791587,2.60498293370587
cluster_only,weekday,RandomForest,67,523,1.6969334386282966,2.3301940635843823,2.5047801147227533,3.1650233708286835
cluster_only,weekday,RandomForest,91,523,1.6907265905766502,2.3197531460047243,2.361376673040153,3.0374996770920144
cluster_only,weekday,RandomForest,19,523,1.6459742096337866,2.316869785901336,2.5258126195028683,3.1175613594178455
cluster_only,weekday,RandomForest,23,523,1.5790570074403525,2.6385633585876707,1.9521988527724665,2.3112611407081105
cluster_only,weekday,RandomForest,114,523,1.5720055087208236,2.7373153762522793,2.254302103250478,2.492602131346453
cluster_only,weekday,RandomForest,56,523,1.569498679662137,2.4783654465555442,2.3938814531548758,2.485557610804148
cluster_only,weekday,RandomForest,21,523,1.5604499561646845,2.6066175306013264,2.1720841300191203,2.378377440970643
cluster_only,weekday,RandomForest,18,523,1.5508060838114004,2.313830030876276,2.374760994263862,2.5778836900047963
cluster_only,weekday,RandomForest,10,523,1.5441912187846811,2.0927920941798397,1.8891013384321225,2.2584215573058777
cluster_only,weekday,RandomForest,64,524,1.496498939677353,2.2466908796522587,1.6469465648854962,2.156313553920804
cluster_only,weekday,RandomForest,28,523,1.4825734986136012,2.1821477830519296,2.1051625239005736,2.3154985433383914
cluster_only,weekday,RandomForest,43,523,1.4636470643207977,2.3724264565622084,1.745697896749522,2.2745983814626083
cluster_only,weekday,RandomForest,40,523,1.435574015260207,2.1936539215373623,2.2065009560229445,2.2180880724848286
cluster_only,weekday,RandomForest,31,523,1.4158635232696497,2.2398192840438926,2.089866156787763,2.279194230575111
cluster_only,weekday,RandomForest,26,523,1.3887055158155752,2.283691518145024,1.774378585086042,1.7082276947603552
cluster_only,weekday,RandomForest,27,523,1.3822531060208982,2.0185156979420587,2.2638623326959846,2.3825486009860803
cluster_only,weekday,RandomForest,77,523,1.3815259036580074,2.170893565455141,1.933078393881453,2.0296260276265214
cluster_only,weekday,RandomForest,22,523,1.3680230547130234,1.83598702140482,2.0554493307839388,2.3609552753976106
cluster_only,weekday,RandomForest,62,523,1.3645580906299246,1.9826299632747306,1.8393881453154877,2.1693426586691027
cluster_only,weekday,RandomForest,112,523,1.3590759029888404,1.919774591876334,2.2829827915869982,2.4873755380510825
cluster_only,weekday,RandomForest,20,524,1.3469623519247662,2.22173611137573,1.5916030534351144,2.030542446012506
cluster_only,weekday,RandomForest,24,523,1.3370819131243163,1.8132572372419553,2.107074569789675,2.346555875880215
cluster_only,weekday,RandomForest,35,523,1.3248162573133122,1.9546032816570216,2.1625239005736137,2.2470454498843613
cluster_only,weekday,RandomForest,60,523,1.3225245629953917,2.0408135694991643,2.2619502868068833,2.4275144009173966
cluster_only,weekday,RandomForest,29,524,1.3079809121981907,1.8606882015238326,2.133587786259542,2.3257858772863615
cluster_only,weekday,RandomForest,70,10,1.2987302411028994,1.658171054058068,0.4,1.5710790647617139
cluster_only,weekday,RandomForest,100,523,1.2739821980361954,2.172202969795212,1.7934990439770555,1.8996151870681919
cluster_only,weekday,RandomForest,39,523,1.2713837509149044,1.847246951698955,2.2772466539196943,2.55765818852419
cluster_only,weekday,RandomForest,86,523,1.269632153370561,2.2507688665506893,1.6233269598470363,1.908966677626997
cluster_only,weekday,RandomForest,98,524,1.2663556013629376,2.2729902704465883,1.4274809160305344,1.432520463975558
cluster_only,weekday,RandomForest,115,523,1.2465667864130183,1.8010266186522013,2.1319311663479925,2.280514667800279
cluster_only,weekday,RandomForest,92,523,1.240842993247727,2.404847091644899,1.6998087954110899,1.8486793790967784
cluster_only,weekday,RandomForest,36,523,1.234125307986482,1.7372389942032553,1.395793499043977,1.8850862392607224
cluster_only,weekday,RandomForest,38,524,1.2157252750659913,1.6456809534666723,2.236641221374046,2.3691967215870857
cluster_only,weekday,RandomForest,52,524,1.214387113244995,2.0647536976344654,1.6927480916030535,1.5714225648462943
cluster_only,weekday,RandomForest,3,523,1.1808177152340396,1.547134761956737,1.4722753346080306,2.040893207862855
cluster_only,weekday,RandomForest,50,523,1.1743129674529942,1.6883407538309803,1.808795411089866,2.1388588891401863
cluster_only,weekday,RandomForest,48,523,1.170797729071261,1.5706846516468675,1.4665391969407267,2.0626600700427145
cluster_only,weekday,RandomForest,63,523,1.1390373305220989,1.794199185567189,1.439770554493308,1.543014149482347
cluster_only,weekday,RandomForest,71,523,1.1260066630466237,1.744762939391413,1.7762906309751434,1.7438369624663395
cluster_only,weekday,RandomForest,73,523,1.10465873302587,1.659449114417212,1.6864244741873804,1.6243828241420146
cluster_only,weekday,RandomForest,16,523,1.0796521661328013,1.6565238317450348,1.282982791586998,1.5687623851401573
cluster_only,weekday,RandomForest,42,523,1.0708595948258557,1.4907563827879307,1.6921606118546846,2.0323666901254516
cluster_only,weekday,RandomForest,4,523,1.0642589534244509,1.5480339697013374,1.181644359464627,1.4536416213396477
cluster_only,weekday,RandomForest,75,524,1.053981325772223,1.6215911908000604,1.5076335877862594,1.471864771069956
cluster_only,weekday,RandomForest,117,523,1.0528215841957658,1.7245397054682043,1.124282982791587,1.4974819410851032
cluster_only,weekday,RandomForest,6,523,1.0519893140290484,1.4443249490786112,1.4493307839388145,1.6510142117161328
cluster_only,weekday,RandomForest,7,524,1.050635656883454,1.4444643282087466,1.297709923664122,1.4667919868880772
cluster_only,weekday,RandomForest,11,523,1.0358800148438427,1.6488557403445345,1.2466539196940727,1.4095474807624464
cluster_only,weekday,RandomForest,17,523,0.9957492986178393,1.3708694360872828,1.2791586998087954,1.5225833991244888
cluster_only,weekday,RandomForest,47,520,0.9916386260614583,1.6762488495170347,1.1,1.321930233278091
cluster_only,weekday,RandomForest,97,523,0.989570636621461,1.5540704043946245,1.4091778202676863,1.4916678805832866
cluster_only,weekday,RandomForest,25,523,0.9800219435907527,1.5081015778979154,1.1261950286806883,1.4322178069545959
cluster_only,weekday,RandomForest,108,523,0.9757381175207409,1.4665371842934292,1.2122370936902485,1.2619495635521638
cluster_only,weekday,RandomForest,72,523,0.9728840279296239,1.3171495341753408,1.4703632887189293,1.5061112767374103
cluster_only,weekday,RandomForest,41,523,0.9647466560790297,1.6577358566470448,1.0592734225621414,1.3555954791815115
cluster_only,weekday,RandomForest,113,523,0.9468863616117316,1.6108647954133535,0.9789674952198852,1.1675558831767223
cluster_only,weekday,RandomForest,44,523,0.9435485808922403,1.3741215243597227,1.1644359464627152,1.2628060490867457
cluster_only,weekday,RandomForest,88,523,0.9287405183832632,1.3186403226707148,1.191204588910134,1.3448018351356334
cluster_only,weekday,RandomForest,13,523,0.9198952324460822,1.374464537363804,1.0267686424474187,1.3176329224602445
cluster_only,weekday,RandomForest,55,523,0.9176409907730954,1.4159600603401088,1.0439770554493308,1.2982932155557096
cluster_only,weekday,RandomForest,111,523,0.9123171243989582,1.2445128645176284,1.1663479923518165,1.3030040009919588
cluster_only,weekday,RandomForest,99,523,0.8970715410419301,1.3365391135279492,1.0764818355640535,1.3521234347250957
cluster_only,weekday,RandomForest,2,523,0.8915696138240113,1.190710125015172,0.9196940726577438,1.2485304452727675
cluster_only,weekday,RandomForest,74,523,0.8912532918264967,1.191475309808785,1.2217973231357553,1.3632245545908563
cluster_only,weekday,RandomForest,57,523,0.8858323000928138,1.3547749354888923,0.9464627151051626,1.2587840781606692
cluster_only,weekday,RandomForest,107,523,0.8810626983116128,1.3268868568825845,1.0917782026768643,1.1784856959877184
cluster_only,weekday,RandomForest,109,523,0.8738462681631338,1.5601115791211202,1.022944550669216,1.179737682341542
cluster_only,weekday,RandomForest,89,523,0.8624296269603935,1.4110814005747423,1.0095602294455066,1.2138673899827574
cluster_only,weekday,RandomForest,80,523,0.8607801129022422,1.258353731336225,1.1376673040152965,1.2346602169907333
cluster_only,weekday,RandomForest,106,523,0.8540623432272846,1.3082311886838351,0.8011472275334608,1.0182838024181238
cluster_only,weekday,RandomForest,102,524,0.8526078756934268,1.278346097296952,1.0114503816793894,1.077843250552639
cluster_only,weekday,RandomForest,76,523,0.8524444855790551,1.216184223686475,1.0611854684512427,1.2810867284105856
cluster_only,weekday,RandomForest,83,523,0.8467850014338544,1.2263696033516913,1.0325047801147227,1.2396674152538478
cluster_only,weekday,RandomForest,45,523,0.8380285792427803,1.1777098068325205,0.988527724665392,1.2232902579907339
cluster_only,weekday,RandomForest,54,523,0.8302250126098697,1.1486479096830464,0.9063097514340345,1.2101320493874015
cluster_only,weekday,RandomForest,87,523,0.8289239176101116,1.2547402802535286,0.9273422562141491,1.1550178961967117
cluster_only,weekday,RandomForest,37,523,0.8227639546665144,1.115436333841208,0.7590822179732314,1.1189149743983389
cluster_only,weekday,RandomForest,93,523,0.8184346068421827,2.0784806718885713,0.8718929254302104,0.8782570366467763
cluster_only,weekday,RandomForest,78,524,0.815103356473161,1.161072492074403,0.8797709923664122,1.181595974487478
cluster_only,weekday,RandomForest,12,523,0.8125231556269178,1.0920545484213404,0.8986615678776291,1.1878459372806551
cluster_only,weekday,RandomForest,95,523,0.8119323235419603,1.2250887863667588,1.1166347992351817,1.2632460139577095
cluster_only,weekday,RandomForest,53,523,0.7974337345327249,1.220793678371523,0.7017208413001912,1.0473109651884354
cluster_only,weekday,RandomForest,101,523,0.7888724562699388,1.080697909512456,1.0841300191204588,1.2080380457475102
cluster_only,weekday,RandomForest,15,524,0.768586593879563,1.0180884968623893,0.7843511450381679,1.1015744544608532
cluster_only,weekday,RandomForest,59,524,0.7506449472049753,1.0666134368800375,0.6851145038167938,0.9717981142747489
cluster_only,weekday,RandomForest,61,523,0.7441894056539392,1.0186201612879828,0.7762906309751434,1.0156281336662591
cluster_only,weekday,RandomForest,84,523,0.7416906518293865,1.0862761488767416,0.8432122370936902,1.0396754880492887
cluster_only,weekday,RandomForest,85,523,0.7313922564779651,1.190697626896183,0.8738049713193117,1.110170242875141
cluster_only,weekday,RandomForest,110,524,0.7144750860044532,0.9982895142081102,0.8206106870229007,1.0016338379983085
cluster_only,weekday,RandomForest,51,523,0.7103573047675716,0.8804181747013006,0.32887189292543023,0.788982808430258
cluster_only,weekday,RandomForest,30,524,0.6991793169084615,0.9557279209674409,0.5019083969465649,0.8911338435133069
cluster_only,weekday,RandomForest,79,524,0.6807377572783531,0.9558032501030316,0.5248091603053435,0.842212602953754
cluster_only,weekday,RandomForest,116,523,0.6722774655100797,0.9763242297081838,0.4780114722753346,0.7992825316348832
cluster_only,weekday,RandomForest,96,523,0.6604360696949663,0.9809845451478866,0.42638623326959846,0.8149744380014753
cluster_only,weekday,RandomForest,94,523,0.6406375848374477,1.4660879667784812,0.47992351816443596,0.6996952695376765
cluster_only,weekday,RandomForest,103,524,0.6348153930535609,0.9482272922379638,0.6049618320610687,0.8227599471636439
cluster_only,weekday,RandomForest,82,523,0.6036739414606106,0.8544670436725367,0.4569789674952199,0.7817432438422569
cluster_only,weekday,RandomForest,105,523,0.5568885016069196,0.7908309003479663,0.3365200764818356,0.6361760788880659
cluster_only,weekday,RandomForest,104,524,0.53305524162426,0.8099446022279218,0.2786259541984733,0.5774252228161573
cluster_only,weekday,Ridge,33,523,2.4450704855813226,3.9726032258104444,3.5181644359464626,3.3731546946954007
cluster_only,weekday,Ridge,69,523,2.3978798263190257,3.7244672156970204,4.089866156787763,4.138895868669575
cluster_only,weekday,Ridge,9,523,2.2483874611976113,3.4592285312431663,3.4493307839388145,3.3618195845423506
cluster_only,weekday,Ridge,58,523,2.2357412945427395,3.5302874030101625,3.1510516252390057,3.259805113274201
cluster_only,weekday,Ridge,5,523,2.217957807705315,3.782337214814028,3.625239005736138,3.7553074709230327
cluster_only,weekday,Ridge,14,523,2.1865539866561816,3.37891916028665,2.8891013384321225,3.029696308300847
cluster_only,weekday,Ridge,90,523,2.097442877898346,3.4349286337658858,2.8336520076481837,3.0754874318385874
cluster_only,weekday,Ridge,34,523,2.020081046257682,3.155717968140008,3.51434034416826,3.6163514484630355
cluster_only,weekday,Ridge,68,523,1.977977342160633,3.362352919775927,2.9923518164435947,3.194200757024287
cluster_only,weekday,Ridge,66,523,1.9614606920725077,2.957616257041657,3.0879541108986617,3.2879429250545886
cluster_only,weekday,Ridge,49,523,1.9457161881851759,3.0025648373107385,2.797323135755258,3.0103271339390107
cluster_only,weekday,Ridge,32,523,1.8465997404605554,2.8995560531599964,2.294455066921606,2.7600637607723817
cluster_only,weekday,Ridge,65,523,1.7674622344871562,2.7150510729726873,2.378585086042065,2.784999751898092
cluster_only,weekday,Ridge,1,523,1.7493494202696354,2.643963762503993,2.4282982791587,2.4045662801700116
cluster_only,weekday,Ridge,8,524,1.7179078126356586,2.7473616451442795,2.4122137404580153,2.7832860474207877
cluster_only,weekday,Ridge,56,523,1.713208012255656,2.6941075954187745,2.3938814531548758,2.4511560034062643
cluster_only,weekday,Ridge,114,523,1.6799746743092214,2.9318309489624004,2.254302103250478,2.3124824313945727
cluster_only,weekday,Ridge,67,523,1.622797657653656,2.321234682479433,2.5047801147227533,2.8795260839265633
cluster_only,weekday,Ridge,91,523,1.6125498016013047,2.315393382161299,2.361376673040153,2.746832903977943
cluster_only,weekday,Ridge,19,523,1.6015221471154146,2.316985474183998,2.5258126195028683,2.8414302894816665
cluster_only,weekday,Ridge,21,523,1.5917617065394,2.681166824537121,2.1720841300191203,2.3143695395101282
cluster_only,weekday,Ridge,18,523,1.5728551719533985,2.398175904482284,2.374760994263862,2.380846487290287
cluster_only,weekday,Ridge,23,523,1.5664039274010397,2.702525784036496,1.9521988527724665,2.108190780470113
cluster_only,weekday,Ridge,28,523,1.5007018690577512,2.212843696453559,2.1051625239005736,2.104438521579858
cluster_only,weekday,Ridge,43,523,1.4934094677847536,2.5662147965183677,1.745697896749522,1.9209852667519414
cluster_only,weekday,Ridge,10,523,1.482415201091421,2.124939065162864,1.8891013384321225,1.9658544019452762
cluster_only,weekday,Ridge,27,523,1.4808191017751913,2.1424627576361464,2.2638623326959846,2.349748779216041
cluster_only,weekday,Ridge,40,523,1.4668986651939948,2.267895586232819,2.2065009560229445,2.139051900026541
cluster_only,weekday,Ridge,112,523,1.4552490239111187,2.1111081346252636,2.2829827915869982,2.2172705974098834
cluster_only,weekday,Ridge,64,524,1.4525067289588194,2.3130635588188646,1.6469465648854962,1.8900509120977695
cluster_only,weekday,Ridge,26,523,1.4377708569518708,2.362997701645935,1.774378585086042,1.6057762581028157
cluster_only,weekday,Ridge,100,523,1.4373803083918801,2.5702657484582034,1.7934990439770555,1.7975613912736288
cluster_only,weekday,Ridge,31,523,1.4207148404130565,2.365961739312683,2.089866156787763,2.092290475284176
cluster_only,weekday,Ridge,60,523,1.4103024251836471,2.27312973025652,2.2619502868068833,2.1882478400792
